id,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
2606,Ladakh,2022,2,Peer-to-peer payments,608870,2941624382.277109
2607,Ladakh,2022,2,Merchant payments,346146,508439376.68091977
2608,Ladakh,2022,2,Recharge & bill payments,158996,88531677.99442025
2609,Ladakh,2022,2,Financial Services,1585,2487560.1853386
2610,Ladakh,2022,2,Others,2476,2235180.8584825676
2611,Ladakh,2022,3,Peer-to-peer payments,659896,2955729492.4985514
2612,Ladakh,2022,3,Merchant payments,367022,551472983.879604
2613,Ladakh,2022,3,Recharge & bill payments,160269,94288872.34747365
2614,Ladakh,2022,3,Financial Services,1555,1815866.8961950848
2615,Ladakh,2022,3,Others,2116,1892134.7520804727
2616,Ladakh,2022,4,Peer-to-peer payments,559259,2350047971.603546
2617,Ladakh,2022,4,Merchant payments,382456,462189599.28430265
2618,Ladakh,2022,4,Recharge & bill payments,138793,79767790.98577228
2619,Ladakh,2022,4,Financial Services,1248,1198715.2123450316
2620,Ladakh,2022,4,Others,1616,1273495.592982805
2621,Ladakh,2023,1,Peer-to-peer payments,796687,3112641857.0
2622,Ladakh,2023,1,Merchant payments,561734,601420766.0
2623,Ladakh,2023,1,Recharge & bill payments,204592,129440564.0
2624,Ladakh,2023,1,Financial Services,1610,3389191.0
2625,Ladakh,2023,1,Others,2623,2128920.0
2626,Ladakh,2023,2,Peer-to-peer payments,1479909,5891146705.0
2627,Ladakh,2023,2,Merchant payments,1121362,1074373616.0
2628,Ladakh,2023,2,Recharge & bill payments,337017,218229701.0
2629,Ladakh,2023,2,Financial Services,1885,4432032.0
2630,Ladakh,2023,2,Others,3642,2921832.0
2631,Ladakh,2023,3,Peer-to-peer payments,1781959,6563524375.0
2632,Ladakh,2023,3,Merchant payments,1429581,1424016428.0
2633,Ladakh,2023,3,Recharge & bill payments,402319,245485697.0
2634,Ladakh,2023,3,Financial Services,3579,14887998.0
2635,Ladakh,2023,3,Others,3928,2657745.0
2636,Ladakh,2023,4,Peer-to-peer payments,1435341,5438596932.0
2637,Ladakh,2023,4,Merchant payments,1375598,1254754525.0
2638,Ladakh,2023,4,Recharge & bill payments,332620,236148603.0
2639,Ladakh,2023,4,Financial Services,3065,11423623.0
2640,Ladakh,2023,4,Others,3594,2063262.0
2641,Ladakh,2024,1,Merchant payments,1428526,1281667292.0
2642,Ladakh,2024,1,Peer-to-peer payments,1254570,4577031986.0
2643,Ladakh,2024,1,Recharge & bill payments,298740,214700854.0
2644,Ladakh,2024,1,Financial Services,3182,10455927.0
2645,Ladakh,2024,1,Others,2083,1534602.0
2646,Ladakh,2024,2,Merchant payments,2761232,2170015196.0
2647,Ladakh,2024,2,Peer-to-peer payments,2149877,7634966556.0
2648,Ladakh,2024,2,Recharge & bill payments,406967,297269115.0
2649,Ladakh,2024,2,Financial Services,6138,20236628.0
2650,Ladakh,2024,2,Others,3145,3235853.0
2651,Ladakh,2024,3,Merchant payments,3611810,2756672878.0
2652,Ladakh,2024,3,Peer-to-peer payments,2736391,9505200187.0
2653,Ladakh,2024,3,Recharge & bill payments,552948,365822129.0
2654,Ladakh,2024,3,Financial Services,9965,22212555.0
2655,Ladakh,2024,3,Others,2771,2963963.0
2656,Ladakh,2024,4,Merchant payments,3102085,2456167697.0
2657,Ladakh,2024,4,Peer-to-peer payments,2154011,8079768687.0
2658,Ladakh,2024,4,Recharge & bill payments,439533,298305142.0
2659,Ladakh,2024,4,Financial Services,14100,18009192.0
2660,Ladakh,2024,4,Others,1555,2166936.0
2661,Lakshadweep,2018,1,Peer-to-peer payments,423,1860278.2784597143
2662,Lakshadweep,2018,1,Recharge & bill payments,342,61432.04938505074
2663,Lakshadweep,2018,1,Merchant payments,5,590.7505138175776
2664,Lakshadweep,2018,1,Others,8,6310.102519157715
2665,Lakshadweep,2018,2,Peer-to-peer payments,1315,5757123.079919379
2666,Lakshadweep,2018,2,Recharge & bill payments,750,353202.7988510042
2667,Lakshadweep,2018,2,Merchant payments,42,64568.47789279556
2668,Lakshadweep,2018,2,Financial Services,6,9134.413223158994
2669,Lakshadweep,2018,2,Others,19,3780.7695141997474
2670,Lakshadweep,2018,3,Peer-to-peer payments,841,3926048.74488305
2671,Lakshadweep,2018,3,Recharge & bill payments,760,300978.32420203416
2672,Lakshadweep,2018,3,Merchant payments,87,94046.43333034206
2673,Lakshadweep,2018,3,Others,15,17958.809570422687
2674,Lakshadweep,2018,4,Recharge & bill payments,792,351201.0879000404
2675,Lakshadweep,2018,4,Peer-to-peer payments,689,3841230.430870924
2676,Lakshadweep,2018,4,Merchant payments,144,262079.85573632165
2677,Lakshadweep,2018,4,Financial Services,6,389.8932323919954
2678,Lakshadweep,2018,4,Others,11,8312.430483153179
2679,Lakshadweep,2019,1,Peer-to-peer payments,1183,8221402.368536929
2680,Lakshadweep,2019,1,Recharge & bill payments,1173,353870.52398354514
2681,Lakshadweep,2019,1,Merchant payments,113,183062.1455975621
2682,Lakshadweep,2019,1,Others,12,27795.441220958
2683,Lakshadweep,2019,2,Recharge & bill payments,1448,436735.1684614296
2684,Lakshadweep,2019,2,Peer-to-peer payments,1318,8602732.117788196
2685,Lakshadweep,2019,2,Merchant payments,137,190716.5411561734
2686,Lakshadweep,2019,2,Others,23,12340.30958308919
2687,Lakshadweep,2019,3,Recharge & bill payments,1528,503049.2411913635
2688,Lakshadweep,2019,3,Peer-to-peer payments,1455,8923273.862948446
2689,Lakshadweep,2019,3,Merchant payments,111,215159.68119447335
2690,Lakshadweep,2019,3,Others,10,10278.678434187355
2691,Lakshadweep,2019,4,Recharge & bill payments,1801,618155.9004644766
2692,Lakshadweep,2019,4,Peer-to-peer payments,1753,10383413.246670496
2693,Lakshadweep,2019,4,Merchant payments,188,211413.62244321496
2694,Lakshadweep,2019,4,Financial Services,2,34.39721181625656
2695,Lakshadweep,2019,4,Others,21,56896.23813384895
2696,Lakshadweep,2020,1,Recharge & bill payments,2684,789255.2646123999
2697,Lakshadweep,2020,1,Peer-to-peer payments,2068,12463327.261836832
2698,Lakshadweep,2020,1,Merchant payments,387,216594.03077193064
2699,Lakshadweep,2020,1,Others,12,33192.017283045374
2700,Lakshadweep,2020,2,Recharge & bill payments,4497,1061694.138574572
2701,Lakshadweep,2020,2,Peer-to-peer payments,2176,14718605.188911092
2702,Lakshadweep,2020,2,Merchant payments,472,971609.4583537823
2703,Lakshadweep,2020,2,Financial Services,60,158593.59701229632
2704,Lakshadweep,2020,2,Others,15,32419.703092655054
2705,Lakshadweep,2020,3,Recharge & bill payments,4696,1186947.553816269
2706,Lakshadweep,2020,3,Peer-to-peer payments,2946,19189391.618742835
2707,Lakshadweep,2020,3,Merchant payments,903,842981.169451366
2708,Lakshadweep,2020,3,Financial Services,27,45457.50970027798
2709,Lakshadweep,2020,3,Others,17,42055.45694608544
2710,Lakshadweep,2020,4,Recharge & bill payments,5187,1499298.1127799235
2711,Lakshadweep,2020,4,Peer-to-peer payments,4741,27284123.245665
2712,Lakshadweep,2020,4,Merchant payments,1668,1227101.6378793938
2713,Lakshadweep,2020,4,Financial Services,22,13968.7539965527
2714,Lakshadweep,2020,4,Others,32,86826.16675951776
2715,Lakshadweep,2021,1,Peer-to-peer payments,3942,24823715.017422147
2716,Lakshadweep,2021,1,Recharge & bill payments,3541,1070209.4218526704
2717,Lakshadweep,2021,1,Merchant payments,1537,1040213.7953898906
2718,Lakshadweep,2021,1,Financial Services,19,15929.095105497145
2719,Lakshadweep,2021,1,Others,46,92715.5843109472
2720,Lakshadweep,2021,2,Recharge & bill payments,5499,1745295.828077295
2721,Lakshadweep,2021,2,Peer-to-peer payments,4069,23996417.49366483
2722,Lakshadweep,2021,2,Merchant payments,1743,1525331.9146529401
2723,Lakshadweep,2021,2,Financial Services,29,15052.018496008179
2724,Lakshadweep,2021,2,Others,44,101366.40306045809
2725,Lakshadweep,2021,3,Peer-to-peer payments,5687,34142107.520169854
2726,Lakshadweep,2021,3,Recharge & bill payments,5153,1700287.4734963956
2727,Lakshadweep,2021,3,Merchant payments,2450,2750367.063028222
2728,Lakshadweep,2021,3,Financial Services,48,137227.35390598275
2729,Lakshadweep,2021,3,Others,32,73174.28816768769
2730,Lakshadweep,2021,4,Peer-to-peer payments,7154,44696668.86120765
2731,Lakshadweep,2021,4,Recharge & bill payments,5355,2093901.2918026838
2732,Lakshadweep,2021,4,Merchant payments,2872,4071239.087436496
2733,Lakshadweep,2021,4,Financial Services,27,19994.541946360278
2734,Lakshadweep,2021,4,Others,62,116381.74598782149
2735,Lakshadweep,2022,1,Peer-to-peer payments,7913,48590864.56835763
2736,Lakshadweep,2022,1,Recharge & bill payments,5334,2322580.1695599537
2737,Lakshadweep,2022,1,Merchant payments,3048,3838358.3586293925
2738,Lakshadweep,2022,1,Financial Services,39,38274.22628876488
2739,Lakshadweep,2022,1,Others,63,149355.3310943247
2740,Lakshadweep,2022,2,Peer-to-peer payments,8491,48451728.04746901
2741,Lakshadweep,2022,2,Recharge & bill payments,5366,2386144.714677198
2742,Lakshadweep,2022,2,Merchant payments,3602,4895657.060086848
2743,Lakshadweep,2022,2,Financial Services,59,87127.8249489804
2744,Lakshadweep,2022,2,Others,51,108944.34272364664
2745,Lakshadweep,2022,3,Peer-to-peer payments,7533,40029003.82575238
2746,Lakshadweep,2022,3,Recharge & bill payments,4441,1936538.3067545425
2747,Lakshadweep,2022,3,Merchant payments,3142,5469200.646094429
2748,Lakshadweep,2022,3,Financial Services,64,63629.88416689246
2749,Lakshadweep,2022,3,Others,61,81636.9547320153
2750,Lakshadweep,2022,4,Peer-to-peer payments,8686,47450386.0033243
2751,Lakshadweep,2022,4,Recharge & bill payments,4557,2024739.1542023947
2752,Lakshadweep,2022,4,Merchant payments,3819,5250991.002376802
2753,Lakshadweep,2022,4,Financial Services,35,26453.0247779254
2754,Lakshadweep,2022,4,Others,50,61304.43025482374
2755,Lakshadweep,2023,1,Peer-to-peer payments,14918,73202195.0
2756,Lakshadweep,2023,1,Recharge & bill payments,8287,3929048.0
2757,Lakshadweep,2023,1,Merchant payments,6123,7988014.0
2758,Lakshadweep,2023,1,Financial Services,153,160430.0
2759,Lakshadweep,2023,1,Others,39,42274.0
2760,Lakshadweep,2023,2,Peer-to-peer payments,16924,80630344.0
2761,Lakshadweep,2023,2,Merchant payments,9524,12585603.0
2762,Lakshadweep,2023,2,Recharge & bill payments,8287,4632264.0
2763,Lakshadweep,2023,2,Financial Services,105,52460.0
2764,Lakshadweep,2023,2,Others,78,86767.0
2765,Lakshadweep,2023,3,Peer-to-peer payments,20220,77301147.0
2766,Lakshadweep,2023,3,Merchant payments,14902,12027729.0
2767,Lakshadweep,2023,3,Recharge & bill payments,8577,5093309.0
2768,Lakshadweep,2023,3,Financial Services,16,12540.0
2769,Lakshadweep,2023,3,Others,42,92336.0
2770,Lakshadweep,2023,4,Merchant payments,27931,20455699.0
2771,Lakshadweep,2023,4,Peer-to-peer payments,25886,93623472.0
2772,Lakshadweep,2023,4,Recharge & bill payments,9527,5537222.0
2773,Lakshadweep,2023,4,Financial Services,79,102991.0
2774,Lakshadweep,2023,4,Others,56,111999.0
2775,Lakshadweep,2024,1,Merchant payments,42704,26729830.0
2776,Lakshadweep,2024,1,Peer-to-peer payments,28805,96802351.0
2777,Lakshadweep,2024,1,Recharge & bill payments,9584,6450723.0
2778,Lakshadweep,2024,1,Financial Services,36,19372.0
2779,Lakshadweep,2024,1,Others,47,50105.0
2780,Lakshadweep,2024,2,Merchant payments,68346,33965752.0
2781,Lakshadweep,2024,2,Peer-to-peer payments,30929,105941312.0
2782,Lakshadweep,2024,2,Recharge & bill payments,9704,6200429.0
2783,Lakshadweep,2024,2,Financial Services,59,46549.0
2784,Lakshadweep,2024,2,Others,47,58799.0
2785,Lakshadweep,2024,3,Merchant payments,100441,45937079.0
2786,Lakshadweep,2024,3,Peer-to-peer payments,44556,138863144.0
2787,Lakshadweep,2024,3,Recharge & bill payments,12305,7418004.0
2788,Lakshadweep,2024,3,Financial Services,130,159127.0
2789,Lakshadweep,2024,3,Others,46,30733.0
2790,Lakshadweep,2024,4,Merchant payments,129497,57962618.0
2791,Lakshadweep,2024,4,Peer-to-peer payments,54568,181385170.0
2792,Lakshadweep,2024,4,Recharge & bill payments,13089,7577602.0
2793,Lakshadweep,2024,4,Financial Services,603,819138.0
2794,Lakshadweep,2024,4,Others,20,12153.0
2795,Madhya Pradesh,2018,1,Recharge & bill payments,4404190,667057311.4560372
2796,Madhya Pradesh,2018,1,Peer-to-peer payments,2848290,7590790588.551903
2797,Madhya Pradesh,2018,1,Financial Services,230519,43374288.98373023
2798,Madhya Pradesh,2018,1,Merchant payments,196394,170119673.71275404
2799,Madhya Pradesh,2018,1,Others,346002,210261540.7414958
2800,Madhya Pradesh,2018,2,Recharge & bill payments,5324535,1132090445.8903365
2801,Madhya Pradesh,2018,2,Peer-to-peer payments,4269392,14155603482.492638
2802,Madhya Pradesh,2018,2,Merchant payments,397135,339308203.1707404
2803,Madhya Pradesh,2018,2,Financial Services,305553,53860331.805742756
2804,Madhya Pradesh,2018,2,Others,264797,243218603.31985626
2805,Madhya Pradesh,2018,3,Peer-to-peer payments,9988509,22057686208.544342
2806,Madhya Pradesh,2018,3,Recharge & bill payments,5733261,1367773856.6756551
2807,Madhya Pradesh,2018,3,Merchant payments,784995,465390819.59013355
2808,Madhya Pradesh,2018,3,Financial Services,359440,46120458.63885434
2809,Madhya Pradesh,2018,3,Others,260780,212770861.22341695
2810,Madhya Pradesh,2018,4,Peer-to-peer payments,11456555,30897348664.90544
2811,Madhya Pradesh,2018,4,Recharge & bill payments,7273502,1669345516.941368
2812,Madhya Pradesh,2018,4,Merchant payments,2056426,1036249753.9278035
2813,Madhya Pradesh,2018,4,Financial Services,313540,43367243.154430926
2814,Madhya Pradesh,2018,4,Others,297532,259296894.03827757
2815,Madhya Pradesh,2019,1,Peer-to-peer payments,23708825,44114206183.09186
2816,Madhya Pradesh,2019,1,Recharge & bill payments,9966905,2423593841.716142
2817,Madhya Pradesh,2019,1,Merchant payments,3018928,1263699222.3501081
2818,Madhya Pradesh,2019,1,Financial Services,290838,28901169.292499043
2819,Madhya Pradesh,2019,1,Others,315553,239879105.5972368
2820,Madhya Pradesh,2019,2,Peer-to-peer payments,20868744,61758841793.87666
2821,Madhya Pradesh,2019,2,Recharge & bill payments,12044969,3571897178.303101
2822,Madhya Pradesh,2019,2,Merchant payments,7331352,2671155681.449155
2823,Madhya Pradesh,2019,2,Financial Services,149197,18869661.513485767
2824,Madhya Pradesh,2019,2,Others,451751,313802065.4154737
2825,Madhya Pradesh,2019,3,Peer-to-peer payments,22631038,67648107703.0357
2826,Madhya Pradesh,2019,3,Merchant payments,17163551,5147459307.101742
2827,Madhya Pradesh,2019,3,Recharge & bill payments,13156616,4576521609.460834
2828,Madhya Pradesh,2019,3,Financial Services,192821,25654168.60092132
2829,Madhya Pradesh,2019,3,Others,466385,278578703.0441117
2830,Madhya Pradesh,2019,4,Peer-to-peer payments,32083162,92064471161.9892
2831,Madhya Pradesh,2019,4,Merchant payments,19447707,7304157801.612935
2832,Madhya Pradesh,2019,4,Recharge & bill payments,16081734,5104821720.999016
2833,Madhya Pradesh,2019,4,Financial Services,127116,24020060.932133198
2834,Madhya Pradesh,2019,4,Others,392270,190456045.32494444
2835,Madhya Pradesh,2020,1,Peer-to-peer payments,34540722,110325991607.38477
2836,Madhya Pradesh,2020,1,Merchant payments,24618074,9898242848.25793
2837,Madhya Pradesh,2020,1,Recharge & bill payments,19788516,6311610609.846225
2838,Madhya Pradesh,2020,1,Financial Services,68055,30645714.401902914
2839,Madhya Pradesh,2020,1,Others,351379,170790656.30339786
2840,Madhya Pradesh,2020,2,Peer-to-peer payments,34860958,128184693854.7977
2841,Madhya Pradesh,2020,2,Recharge & bill payments,27497528,8904067957.01212
2842,Madhya Pradesh,2020,2,Merchant payments,13685723,10666223053.634727
2843,Madhya Pradesh,2020,2,Financial Services,80988,62073621.44351514
2844,Madhya Pradesh,2020,2,Others,215376,104956802.17437972
2845,Madhya Pradesh,2020,3,Peer-to-peer payments,50871564,174978985034.2865
2846,Madhya Pradesh,2020,3,Merchant payments,31879804,20621273981.65966
2847,Madhya Pradesh,2020,3,Recharge & bill payments,25380467,9834190567.205517
2848,Madhya Pradesh,2020,3,Financial Services,131725,122971108.07060198
2849,Madhya Pradesh,2020,3,Others,316321,144259293.31583393
2850,Madhya Pradesh,2020,4,Peer-to-peer payments,67972167,235584201864.22342
2851,Madhya Pradesh,2020,4,Merchant payments,57707471,37315576877.14569
2852,Madhya Pradesh,2020,4,Recharge & bill payments,27335834,10977774483.325565
2853,Madhya Pradesh,2020,4,Financial Services,149532,132590450.07074244
2854,Madhya Pradesh,2020,4,Others,487537,264996097.6059612
2855,Madhya Pradesh,2021,1,Merchant payments,84812245,50098244499.50662
2856,Madhya Pradesh,2021,1,Peer-to-peer payments,84070625,279938170703.8171
2857,Madhya Pradesh,2021,1,Recharge & bill payments,32500681,13060914041.039404
2858,Madhya Pradesh,2021,1,Financial Services,169378,161838389.7954778
2859,Madhya Pradesh,2021,1,Others,445569,274786748.1299523
2860,Madhya Pradesh,2021,2,Peer-to-peer payments,99367521,348935762191.10486
2861,Madhya Pradesh,2021,2,Merchant payments,77113464,58839392449.9937
2862,Madhya Pradesh,2021,2,Recharge & bill payments,46118636,17230546398.848663
2863,Madhya Pradesh,2021,2,Financial Services,188726,177313389.66602695
2864,Madhya Pradesh,2021,2,Others,526333,317753606.01156956
2865,Madhya Pradesh,2021,3,Merchant payments,138433772,85885669792.43228
2866,Madhya Pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.4574
2867,Madhya Pradesh,2021,3,Recharge & bill payments,44437315,19025346050.627724
2868,Madhya Pradesh,2021,3,Financial Services,174454,180366422.58245987
2869,Madhya Pradesh,2021,3,Others,742972,408508699.4365407
2870,Madhya Pradesh,2021,4,Merchant payments,197193842,126461098235.02324
2871,Madhya Pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.3588
2872,Madhya Pradesh,2021,4,Recharge & bill payments,46220966,22492766779.156635
2873,Madhya Pradesh,2021,4,Financial Services,247925,246488171.37792647
2874,Madhya Pradesh,2021,4,Others,996331,568617375.5894115
2875,Madhya Pradesh,2022,1,Merchant payments,237691924,143310226696.7226
2876,Madhya Pradesh,2022,1,Peer-to-peer payments,185008444,578201697703.7521
2877,Madhya Pradesh,2022,1,Recharge & bill payments,48870314,25437774564.26215
2878,Madhya Pradesh,2022,1,Financial Services,222923,219927120.15944034
2879,Madhya Pradesh,2022,1,Others,909453,495513514.75128734
2880,Madhya Pradesh,2022,2,Merchant payments,287616385,174183397721.35938
2881,Madhya Pradesh,2022,2,Peer-to-peer payments,202093283,663180522499.3412
2882,Madhya Pradesh,2022,2,Recharge & bill payments,54318983,29125694281.81933
