id,State,Year,Quarter,Entity_type,Entity_name,Registered_users
669,India,2023,3,State,madhya pradesh,26109033
670,India,2023,3,State,gujarat,25383429
671,India,2023,3,District,bengaluru urban,16382332
672,India,2023,3,District,pune,10780092
673,India,2023,3,District,thane,6802106
674,India,2023,3,District,jaipur,6745507
675,India,2023,3,District,mumbai suburban,6560867
676,India,2023,3,District,hyderabad,5543537
677,India,2023,3,District,ahmadabad,5105557
678,India,2023,3,District,rangareddy,4809474
679,India,2023,3,District,north twenty four parganas,4241525
680,India,2023,3,District,surat,4238878
681,India,2023,3,Pincode,201301,916333
682,India,2023,3,Pincode,110059,772107
683,India,2023,3,Pincode,560068,703693
684,India,2023,3,Pincode,421302,688520
685,India,2023,3,Pincode,122001,609934
686,India,2023,3,Pincode,500072,609887
687,India,2023,3,Pincode,110092,598195
688,India,2023,3,Pincode,110086,540985
689,India,2023,3,Pincode,121004,529674
690,India,2023,3,Pincode,201009,509567
691,India,2023,4,State,maharashtra,65422120
692,India,2023,4,State,uttar pradesh,53799813
693,India,2023,4,State,karnataka,42031396
694,India,2023,4,State,andhra pradesh,32658698
695,India,2023,4,State,rajasthan,32157348
696,India,2023,4,State,west bengal,30064546
697,India,2023,4,State,telangana,29902636
698,India,2023,4,State,tamil nadu,29452801
699,India,2023,4,State,madhya pradesh,27078072
700,India,2023,4,State,gujarat,26312655
701,India,2023,4,District,bengaluru urban,16895567
702,India,2023,4,District,pune,11135186
703,India,2023,4,District,thane,7044610
704,India,2023,4,District,jaipur,6983265
705,India,2023,4,District,mumbai suburban,6796218
706,India,2023,4,District,hyderabad,5720710
707,India,2023,4,District,ahmadabad,5282400
708,India,2023,4,District,rangareddy,4964411
709,India,2023,4,District,north twenty four parganas,4396190
710,India,2023,4,District,surat,4396038
711,India,2023,4,Pincode,201301,948041
712,India,2023,4,Pincode,110059,798856
713,India,2023,4,Pincode,560068,727330
714,India,2023,4,Pincode,421302,714635
715,India,2023,4,Pincode,122001,630836
716,India,2023,4,Pincode,500072,628306
717,India,2023,4,Pincode,110092,617934
718,India,2023,4,Pincode,110086,561319
719,India,2023,4,Pincode,121004,549020
720,India,2023,4,Pincode,201009,527630
721,India,2024,1,State,maharashtra,68016876
722,India,2024,1,State,uttar pradesh,56028765
723,India,2024,1,State,karnataka,43668141
724,India,2024,1,State,andhra pradesh,34008709
725,India,2024,1,State,rajasthan,33505514
726,India,2024,1,State,west bengal,31306843
727,India,2024,1,State,telangana,31082447
728,India,2024,1,State,tamil nadu,30638750
729,India,2024,1,State,madhya pradesh,28238554
730,India,2024,1,State,gujarat,27381972
731,India,2024,1,District,bengaluru urban,17506580
732,India,2024,1,District,pune,11546171
733,India,2024,1,District,thane,7314981
734,India,2024,1,District,jaipur,7253881
735,India,2024,1,District,mumbai suburban,7055629
736,India,2024,1,District,hyderabad,5928930
737,India,2024,1,District,ahmadabad,5485010
738,India,2024,1,District,rangareddy,5149421
739,India,2024,1,District,north twenty four parganas,4570438
740,India,2024,1,District,surat,4569769
741,India,2024,1,Pincode,201301,984239
742,India,2024,1,Pincode,110059,829414
743,India,2024,1,Pincode,560068,753700
744,India,2024,1,Pincode,421302,743686
745,India,2024,1,Pincode,122001,654633
746,India,2024,1,Pincode,500072,650991
747,India,2024,1,Pincode,110092,640499
748,India,2024,1,Pincode,110086,583639
749,India,2024,1,Pincode,121004,570844
750,India,2024,1,Pincode,201009,548384
751,India,2024,2,State,maharashtra,70597223
752,India,2024,2,State,uttar pradesh,58199149
753,India,2024,2,State,karnataka,45290606
754,India,2024,2,State,andhra pradesh,35303719
755,India,2024,2,State,rajasthan,34773619
756,India,2024,2,State,west bengal,32540397
757,India,2024,2,State,telangana,32232171
758,India,2024,2,State,tamil nadu,31818880
759,India,2024,2,State,madhya pradesh,29324466
760,India,2024,2,State,gujarat,28439885
761,India,2024,2,District,bengaluru urban,18127475
762,India,2024,2,District,pune,11964579
763,India,2024,2,District,thane,7591749
764,India,2024,2,District,jaipur,7522194
765,India,2024,2,District,mumbai suburban,7325715
766,India,2024,2,District,hyderabad,6138190
767,India,2024,2,District,ahmadabad,5693015
768,India,2024,2,District,rangareddy,5331711
769,India,2024,2,District,surat,4747919
770,India,2024,2,District,north twenty four parganas,4746814
771,India,2024,2,Pincode,201301,1021560
772,India,2024,2,Pincode,110059,860657
773,India,2024,2,Pincode,560068,780422
774,India,2024,2,Pincode,421302,772632
775,India,2024,2,Pincode,122001,679107
776,India,2024,2,Pincode,500072,673094
777,India,2024,2,Pincode,110092,664004
778,India,2024,2,Pincode,110086,606637
779,India,2024,2,Pincode,121004,593014
780,India,2024,2,Pincode,201009,569781
781,India,2024,3,State,maharashtra,69641161
782,India,2024,3,State,uttar pradesh,67922000
783,India,2024,3,State,karnataka,44548391
784,India,2024,3,State,rajasthan,35583171
785,India,2024,3,State,west bengal,33612828
786,India,2024,3,State,tamil nadu,32965209
787,India,2024,3,State,bihar,31899315
788,India,2024,3,State,madhya pradesh,31764084
789,India,2024,3,State,telangana,30776242
790,India,2024,3,State,andhra pradesh,29145303
791,India,2024,3,District,bengaluru urban,17566351
792,India,2024,3,District,pune,12392676
793,India,2024,3,District,thane,7103828
794,India,2024,3,District,mumbai suburban,6688601
795,India,2024,3,District,rangareddy,5769438
796,India,2024,3,District,hyderabad,5757304
797,India,2024,3,District,ahmedabad,5580316
798,India,2024,3,District,chennai,5387490
799,India,2024,3,District,jaipur,5219354
800,India,2024,3,District,surat,4957655
801,India,2024,3,Pincode,201301,899384
802,India,2024,3,Pincode,421302,844375
803,India,2024,3,Pincode,110059,808649
804,India,2024,3,Pincode,500072,733364
805,India,2024,3,Pincode,452001,686231
806,India,2024,3,Pincode,410501,663831
807,India,2024,3,Pincode,121004,646607
808,India,2024,3,Pincode,201009,646266
809,India,2024,3,Pincode,560068,645173
810,India,2024,3,Pincode,110092,639422
811,India,2024,4,State,maharashtra,71807805
812,India,2024,4,State,uttar pradesh,70474113
813,India,2024,4,State,karnataka,45917653
814,India,2024,4,State,rajasthan,36828375
815,India,2024,4,State,west bengal,34750181
816,India,2024,4,State,tamil nadu,33966610
817,India,2024,4,State,bihar,33345285
818,India,2024,4,State,madhya pradesh,32876660
819,India,2024,4,State,telangana,31726856
820,India,2024,4,State,andhra pradesh,29984431
821,India,2024,4,District,bengaluru urban,18101416
822,India,2024,4,District,pune,12734314
823,India,2024,4,District,thane,7300941
824,India,2024,4,District,mumbai suburban,6875379
825,India,2024,4,District,rangareddy,5988320
826,India,2024,4,District,hyderabad,5916910
827,India,2024,4,District,ahmedabad,5702922
828,India,2024,4,District,chennai,5541760
829,India,2024,4,District,jaipur,5371681
830,India,2024,4,District,north twenty four parganas,5085095
831,India,2024,4,Pincode,201301,964283
832,India,2024,4,Pincode,421302,871910
833,India,2024,4,Pincode,110059,826819
834,India,2024,4,Pincode,500072,755978
835,India,2024,4,Pincode,452001,709324
836,India,2024,4,Pincode,410501,683435
837,India,2024,4,Pincode,560068,663903
838,India,2024,4,Pincode,121004,661818
839,India,2024,4,Pincode,201009,660474
840,India,2024,4,Pincode,110092,654020
841,Andaman & Nicobar Islands,2018,1,District,south andaman,5846
842,Andaman & Nicobar Islands,2018,1,District,north and middle andaman,632
843,Andaman & Nicobar Islands,2018,1,District,nicobars,262
844,Andaman & Nicobar Islands,2018,1,Pincode,744103,1608
845,Andaman & Nicobar Islands,2018,1,Pincode,744101,1108
846,Andaman & Nicobar Islands,2018,1,Pincode,744105,1075
847,Andaman & Nicobar Islands,2018,1,Pincode,744102,1006
848,Andaman & Nicobar Islands,2018,1,Pincode,744104,272
849,Andaman & Nicobar Islands,2018,1,Pincode,744202,237
850,Andaman & Nicobar Islands,2018,1,Pincode,744112,215
851,Andaman & Nicobar Islands,2018,1,Pincode,744301,207
852,Andaman & Nicobar Islands,2018,1,Pincode,744107,196
853,Andaman & Nicobar Islands,2018,1,Pincode,744211,156
854,Andaman & Nicobar Islands,2018,2,District,south andaman,8143
855,Andaman & Nicobar Islands,2018,2,District,north and middle andaman,911
856,Andaman & Nicobar Islands,2018,2,District,nicobars,351
857,Andaman & Nicobar Islands,2018,2,Pincode,744103,2188
858,Andaman & Nicobar Islands,2018,2,Pincode,744101,1521
859,Andaman & Nicobar Islands,2018,2,Pincode,744105,1492
860,Andaman & Nicobar Islands,2018,2,Pincode,744102,1419
861,Andaman & Nicobar Islands,2018,2,Pincode,744104,396
862,Andaman & Nicobar Islands,2018,2,Pincode,744202,343
863,Andaman & Nicobar Islands,2018,2,Pincode,744112,299
864,Andaman & Nicobar Islands,2018,2,Pincode,744107,293
865,Andaman & Nicobar Islands,2018,2,Pincode,744301,273
866,Andaman & Nicobar Islands,2018,2,Pincode,744211,240
867,Andaman & Nicobar Islands,2018,3,District,south andaman,10474
868,Andaman & Nicobar Islands,2018,3,District,north and middle andaman,1208
869,Andaman & Nicobar Islands,2018,3,District,nicobars,467
870,Andaman & Nicobar Islands,2018,3,Pincode,744103,2741
871,Andaman & Nicobar Islands,2018,3,Pincode,744101,1978
872,Andaman & Nicobar Islands,2018,3,Pincode,744105,1935
873,Andaman & Nicobar Islands,2018,3,Pincode,744102,1803
874,Andaman & Nicobar Islands,2018,3,Pincode,744104,507
875,Andaman & Nicobar Islands,2018,3,Pincode,744202,446
876,Andaman & Nicobar Islands,2018,3,Pincode,744112,388
877,Andaman & Nicobar Islands,2018,3,Pincode,744107,384
878,Andaman & Nicobar Islands,2018,3,Pincode,744301,372
879,Andaman & Nicobar Islands,2018,3,Pincode,744211,327
880,Andaman & Nicobar Islands,2018,4,District,south andaman,13133
881,Andaman & Nicobar Islands,2018,4,District,north and middle andaman,1553
882,Andaman & Nicobar Islands,2018,4,District,nicobars,536
883,Andaman & Nicobar Islands,2018,4,Pincode,744103,3373
884,Andaman & Nicobar Islands,2018,4,Pincode,744101,2498
885,Andaman & Nicobar Islands,2018,4,Pincode,744105,2416
886,Andaman & Nicobar Islands,2018,4,Pincode,744102,2231
887,Andaman & Nicobar Islands,2018,4,Pincode,744104,634
888,Andaman & Nicobar Islands,2018,4,Pincode,744202,554
889,Andaman & Nicobar Islands,2018,4,Pincode,744107,548
890,Andaman & Nicobar Islands,2018,4,Pincode,744112,496
891,Andaman & Nicobar Islands,2018,4,Pincode,744211,433
892,Andaman & Nicobar Islands,2018,4,Pincode,744301,425
893,Andaman & Nicobar Islands,2019,1,District,south andaman,15961
894,Andaman & Nicobar Islands,2019,1,District,north and middle andaman,2013
895,Andaman & Nicobar Islands,2019,1,District,nicobars,622
896,Andaman & Nicobar Islands,2019,1,Pincode,744103,4136
897,Andaman & Nicobar Islands,2019,1,Pincode,744101,3030
898,Andaman & Nicobar Islands,2019,1,Pincode,744105,2994
899,Andaman & Nicobar Islands,2019,1,Pincode,744102,2667
900,Andaman & Nicobar Islands,2019,1,Pincode,744104,756
901,Andaman & Nicobar Islands,2019,1,Pincode,744202,753
902,Andaman & Nicobar Islands,2019,1,Pincode,744107,667
903,Andaman & Nicobar Islands,2019,1,Pincode,744112,585
904,Andaman & Nicobar Islands,2019,1,Pincode,744211,524
905,Andaman & Nicobar Islands,2019,1,Pincode,744301,488
906,Andaman & Nicobar Islands,2019,2,District,south andaman,18621
907,Andaman & Nicobar Islands,2019,2,District,north and middle andaman,2417
908,Andaman & Nicobar Islands,2019,2,District,nicobars,693
909,Andaman & Nicobar Islands,2019,2,Pincode,744103,4748
910,Andaman & Nicobar Islands,2019,2,Pincode,744101,3631
911,Andaman & Nicobar Islands,2019,2,Pincode,744105,3547
912,Andaman & Nicobar Islands,2019,2,Pincode,744102,3008
913,Andaman & Nicobar Islands,2019,2,Pincode,744202,885
914,Andaman & Nicobar Islands,2019,2,Pincode,744104,878
915,Andaman & Nicobar Islands,2019,2,Pincode,744107,787
916,Andaman & Nicobar Islands,2019,2,Pincode,744112,672
917,Andaman & Nicobar Islands,2019,2,Pincode,744211,633
918,Andaman & Nicobar Islands,2019,2,Pincode,744301,534
919,Andaman & Nicobar Islands,2019,3,District,south andaman,20518
920,Andaman & Nicobar Islands,2019,3,District,north and middle andaman,2662
921,Andaman & Nicobar Islands,2019,3,District,nicobars,751
922,Andaman & Nicobar Islands,2019,3,Pincode,744103,5218
923,Andaman & Nicobar Islands,2019,3,Pincode,744101,4026
924,Andaman & Nicobar Islands,2019,3,Pincode,744105,3920
925,Andaman & Nicobar Islands,2019,3,Pincode,744102,3250
926,Andaman & Nicobar Islands,2019,3,Pincode,744202,982
927,Andaman & Nicobar Islands,2019,3,Pincode,744104,975
928,Andaman & Nicobar Islands,2019,3,Pincode,744107,885
929,Andaman & Nicobar Islands,2019,3,Pincode,744112,765
930,Andaman & Nicobar Islands,2019,3,Pincode,744211,701
931,Andaman & Nicobar Islands,2019,3,Pincode,744301,575
932,Andaman & Nicobar Islands,2019,4,District,south andaman,22202
933,Andaman & Nicobar Islands,2019,4,District,north and middle andaman,2955
934,Andaman & Nicobar Islands,2019,4,District,nicobars,803
935,Andaman & Nicobar Islands,2019,4,Pincode,744103,5637
936,Andaman & Nicobar Islands,2019,4,Pincode,744101,4321
937,Andaman & Nicobar Islands,2019,4,Pincode,744105,4277
938,Andaman & Nicobar Islands,2019,4,Pincode,744102,3485
939,Andaman & Nicobar Islands,2019,4,Pincode,744202,1087
940,Andaman & Nicobar Islands,2019,4,Pincode,744104,1062
941,Andaman & Nicobar Islands,2019,4,Pincode,744107,953
942,Andaman & Nicobar Islands,2019,4,Pincode,744112,812
943,Andaman & Nicobar Islands,2019,4,Pincode,744211,783
944,Andaman & Nicobar Islands,2019,4,Pincode,744301,611
945,Andaman & Nicobar Islands,2020,1,District,south andaman,24174
946,Andaman & Nicobar Islands,2020,1,District,north and middle andaman,3315
947,Andaman & Nicobar Islands,2020,1,District,nicobars,879
948,Andaman & Nicobar Islands,2020,1,Pincode,744103,6108
949,Andaman & Nicobar Islands,2020,1,Pincode,744101,4689
950,Andaman & Nicobar Islands,2020,1,Pincode,744105,4684
951,Andaman & Nicobar Islands,2020,1,Pincode,744102,3727
952,Andaman & Nicobar Islands,2020,1,Pincode,744202,1216
953,Andaman & Nicobar Islands,2020,1,Pincode,744104,1154
954,Andaman & Nicobar Islands,2020,1,Pincode,744107,1062
955,Andaman & Nicobar Islands,2020,1,Pincode,744112,889
956,Andaman & Nicobar Islands,2020,1,Pincode,744211,886
957,Andaman & Nicobar Islands,2020,1,Pincode,744301,669
958,Andaman & Nicobar Islands,2020,2,District,south andaman,27626
959,Andaman & Nicobar Islands,2020,2,District,north and middle andaman,4100
960,Andaman & Nicobar Islands,2020,2,District,nicobars,984
961,Andaman & Nicobar Islands,2020,2,Pincode,744103,6804
962,Andaman & Nicobar Islands,2020,2,Pincode,744105,5479
963,Andaman & Nicobar Islands,2020,2,Pincode,744101,5365
964,Andaman & Nicobar Islands,2020,2,Pincode,744102,4066
965,Andaman & Nicobar Islands,2020,2,Pincode,744202,1475
966,Andaman & Nicobar Islands,2020,2,Pincode,744104,1333
967,Andaman & Nicobar Islands,2020,2,Pincode,744107,1252
968,Andaman & Nicobar Islands,2020,2,Pincode,744112,1039
969,Andaman & Nicobar Islands,2020,2,Pincode,744211,1036
970,Andaman & Nicobar Islands,2020,2,Pincode,744205,806
971,Andaman & Nicobar Islands,2020,3,District,south andaman,34833
972,Andaman & Nicobar Islands,2020,3,District,north and middle andaman,5355
973,Andaman & Nicobar Islands,2020,3,District,nicobars,1147
974,Andaman & Nicobar Islands,2020,3,Pincode,744103,8318
975,Andaman & Nicobar Islands,2020,3,Pincode,744105,7007
976,Andaman & Nicobar Islands,2020,3,Pincode,744101,6881
977,Andaman & Nicobar Islands,2020,3,Pincode,744102,4919
978,Andaman & Nicobar Islands,2020,3,Pincode,744202,1965
979,Andaman & Nicobar Islands,2020,3,Pincode,744104,1718
980,Andaman & Nicobar Islands,2020,3,Pincode,744107,1710
981,Andaman & Nicobar Islands,2020,3,Pincode,744112,1372
982,Andaman & Nicobar Islands,2020,3,Pincode,744211,1279
983,Andaman & Nicobar Islands,2020,3,Pincode,744205,1008
984,Andaman & Nicobar Islands,2020,4,District,south andaman,43908
985,Andaman & Nicobar Islands,2020,4,District,north and middle andaman,7076
986,Andaman & Nicobar Islands,2020,4,District,nicobars,1412
987,Andaman & Nicobar Islands,2020,4,Pincode,744103,10408
988,Andaman & Nicobar Islands,2020,4,Pincode,744105,8962
989,Andaman & Nicobar Islands,2020,4,Pincode,744101,8593
990,Andaman & Nicobar Islands,2020,4,Pincode,744102,5882
991,Andaman & Nicobar Islands,2020,4,Pincode,744202,2711
992,Andaman & Nicobar Islands,2020,4,Pincode,744107,2346
993,Andaman & Nicobar Islands,2020,4,Pincode,744104,2167
994,Andaman & Nicobar Islands,2020,4,Pincode,744112,1761
995,Andaman & Nicobar Islands,2020,4,Pincode,744211,1579
996,Andaman & Nicobar Islands,2020,4,Pincode,744205,1346
997,Andaman & Nicobar Islands,2021,1,District,south andaman,48352
